年份,月份,类型,成员单位,交易对象,交易金额,企业类型,社会信用代码
2024,2,Customer,浙江物产化工集团宁波有限公司,山东海科石化销售有限公司,23900489.96,企业,91370502675518107N
2024,2,Customer,物产中大（海南）发展有限公司,山东省轻工业供销有限公司,1345861.39,企业,91370000163044470Q
2024,2,Customer,物产中大化工集团有限公司,山东青发国际供应链有限公司,2431296,企业,91370220MA94QH945E
2024,2,Customer,宁波凯优国际贸易有限公司,山西潞宝集团焦化有限公司,4700814,企业,91140000110901459E
2024,2,Customer,物产中大化工集团有限公司,山西鸿盛皓商贸有限公司,4061390.69,企业,91141000MA0GUJEN49
2024,2,Customer,物产中大（海南）发展有限公司,常州塑来贸易有限公司,4275000,企业,91320411MA1TC9Y950
2024,2,Customer,物产化工（浙江自贸区）有限公司,常州塑来贸易有限公司,4576000,企业,91320411MA1TC9Y950
2024,2,Customer,浙江物产经编供应链有限公司,常熟榕之乐新材料有限公司,4790265.41,企业,91320581MA1WAWBC81
2024,2,Customer,物产中大化工集团有限公司,广东金和化工有限公司,1642737.5,企业,91440115093120107E
2024,2,Customer,浙江物产化工集团宁波有限公司,广州文龙化工股份有限公司,1690000,企业,914401016185238310
2024,2,Customer,浙江物产春达化工有限公司,广州汇诚化工有限公司,376000,企业,91440101MA59LG299T
2024,2,Customer,物产中大化工集团有限公司,成都德康动物健康技术服务有限公司,10800413.32,企业,91510132MA672RME37
2024,2,Customer,物产化工（浙江自贸区）有限公司,成都德康动物健康技术服务有限公司,36280798,企业,91510132MA672RME37
2024,2,Customer,盈泰国际（新加坡）有限公司,扬州建元生物科技有限公司,1986765.251408,企业,
2024,2,Customer,物产化工（浙江自贸区）有限公司,新凤鸣集团股份有限公司,8774344,企业,913300007195926252
2024,2,Customer,物产中大化工集团有限公司,无锡市弘格新材料有限公司,3927840,企业,91320213MA25W32R18
2024,2,Customer,浙江物产化工集团宁波有限公司,日出实业集团有限公司,29160000,企业,91330200725159123C
2024,2,Customer,物产中大化工集团有限公司,日出实业集团有限公司,18043293.84,企业,91330200725159123C
2024,2,Customer,舟山浙物石油化工有限公司,日出实业集团有限公司,29560000,企业,91330200725159123C
2024,2,Customer,物产中大化工集团有限公司,杭实国贸投资（杭州）有限公司,16148500,企业,91330102MA28MKNC75
2024,2,Customer,物产中大嘉悦（浙江）能源有限公司,杭实国贸投资（杭州）有限公司,9290000,企业,91330102MA28MKNC75
2024,2,Customer,物产中大（海南）发展有限公司,杭实国贸投资（杭州）有限公司,16242000,企业,91330102MA28MKNC75
2024,2,Customer,物产化工（浙江自贸区）有限公司,杭州东南供应链管理有限公司,7600000,企业,91330109MA2H29TX6B
2024,2,Customer,物产中大化工集团有限公司,杭州沃诚实业有限公司,4637901.64,企业,913301005773427348
2024,2,Customer,物产中大化工集团有限公司,杭州闵农国际贸易有限公司,5857500,企业,91330100MA2KKD1A1X
2024,2,Customer,物产化工（浙江自贸区）有限公司,桐乡中欣化纤有限公司,4809600,企业,91330483749032717K
2024,2,Customer,物产中大乾睿能源化工（浙江）有限公司,桐昆集团股份有限公司,23505650,企业,91330000146846252J
2024,2,Customer,物产中大化工集团有限公司,桐昆集团股份有限公司,4652000,企业,91330000146846252J
2024,2,Customer,物产中大（海南）发展有限公司,江苏嘉合化工有限公司,3685000,企业,91320411MA22RBGU7L
2024,2,Customer,浙江物产氯碱化工有限公司,江苏方程化工有限公司,184640,企业,91320281321298610Q
2024,2,Customer,物产中大嘉悦（浙江）能源有限公司,江苏曜阳化工有限公司,3980000,企业,91320191MA24UY967H
2024,2,Customer,浙江物产经编供应链有限公司,江苏润云纺织科技有限公司,3922092.2,企业,91320981323602903U
2024,2,Customer,物产中大嘉悦（浙江）能源有限公司,江苏澄携国际贸易有限公司,8480000,企业,91320281MA21FRGC7C
2024,2,Customer,物产中大嘉悦（浙江）能源有限公司,江苏申久（集团）有限公司,23767440,企业,91320585746212173C
2024,2,Customer,物产化工（浙江自贸区）有限公司,江苏香塘集团进出口有限公司,2340500,企业,913205857132247097
2024,2,Customer,物产中大新材料科技发展（浙江）有限公司,江西聚锐德新材料股份有限公司,3892918.36,企业,91360700MA39BNBDXB
2024,2,Customer,宁波凯优国际贸易有限公司,江门市制漆厂有限公司,496815,企业,91440703193922748Q
2024,2,Customer,物产中大嘉悦（浙江）能源有限公司,江阴兴佳新材料有限公司,11733500,企业,91320281748729256K
2024,2,Customer,物产中大嘉悦（浙江）能源有限公司,江阴市金桥化工有限公司,20734500,企业,91320281724436221E
2024,2,Customer,物产中大（海南）发展有限公司,江阴市金桥化工有限公司,8903000,企业,91320281724436221E
2024,2,Customer,物产中大化工集团有限公司,浙江华昇饲料科技有限公司,1917226.8,企业,91330782MA2M33H973
2024,2,Customer,物产中大新材料科技发展（浙江）有限公司,浙江华立国际发展有限公司,9216000,企业,913300007042025753
2024,2,Customer,物产中大化工集团有限公司,浙江德升物产有限公司,3981313.5,企业,91331127MA2A1ACGXH
2024,2,Customer,物产中大化工集团有限公司,浙江拓毅实业有限公司,6880691.64,企业,91330900MA7BNFHP98
2024,2,Customer,物产中大乾睿能源化工（浙江）有限公司,浙江源涌实业有限公司,629640,企业,913302010538175409
2024,2,Customer,物产化工（浙江自贸区）有限公司,浙江源涌实业有限公司,4639000,企业,913302010538175409
2024,2,Customer,物产中大化工集团有限公司,浙江热联同裕实业有限公司,9040000,企业,91330113MACQXWBK3M
2024,2,Customer,浙江物产化工集团宁波有限公司,浙江自贸区臻和石油化工有限公司,3675000,企业,91330900MA2A399Y6Q
2024,2,Customer,浙江物产化工集团宁波有限公司,浙江舟山汇安能源有限公司,101189687.74,企业,91330901MA2A2F6XX0
2024,2,Customer,物产中大石油化工（浙江）有限公司,浙江舟山汇安能源有限公司,31980100,企业,91330901MA2A2F6XX0
2024,2,Customer,物产中大化工集团有限公司,浙江融侨新材料有限公司,1353578.75,企业,91330281MA2GUKXR4N
2024,2,Customer,物产化工（浙江自贸区）有限公司,浙江金隆贸易发展有限公司,4625950,企业,91330000757085683Y
2024,2,Customer,物产中大化工集团有限公司,浦北漓源饲料有限公司,5726655.18,企业,91450722MA5NX7JT4E
2024,2,Customer,物产中大（海南）发展有限公司,海南汉地流体材料有限公司,104484713.81,企业,914603000623375578
2024,2,Customer,物产中大（海南）发展有限公司,海南鸿运新能源投资有限公司,955800,企业,91460200324030679W
2024,2,Customer,浙江物产经编供应链有限公司,海宁市春晟经编有限公司,6924779.46,企业,91330481732430057H
2024,2,Customer,浙江物产经编供应链有限公司,海宁市盛星经编有限公司,319462.59,企业,913304817338328407
2024,2,Customer,浙江物产春达化工有限公司,深圳市旺达电线电缆有限公司,2372033.5,企业,91440300MA5EX82N14
2024,2,Customer,物产中大乾睿能源化工（浙江）有限公司,湖州市中跃化纤有限公司,4582470.62,企业,91330500MA29KF13XN
2024,2,Customer,物产中大嘉悦（浙江）能源有限公司,湖州市中跃化纤有限公司,2383758,企业,91330500MA29KF13XN
2024,2,Customer,物产化工（浙江自贸区）有限公司,湖州市中跃化纤有限公司,18414756,企业,91330500MA29KF13XN
2024,2,Customer,物产中大（海南）发展有限公司,湛江市中油茂昌石油有限公司,27598239.76,企业,91440800722903156J
2024,2,Customer,物产中大新材料科技发展（浙江）有限公司,福建三一化工有限公司,621857.5,企业,91350181MA2Y90MX0K
2024,2,Customer,物产中大欧泰有限公司,精鹰联合橡胶（青岛）有限公司,1548557,企业,91370220MACRW54QX2
2024,2,Customer,浙江物产经编供应链有限公司,绍兴宜峰纺织品有限公司,1596357.45,企业,91330621MA2JTU7A49
2024,2,Customer,浙江物产化工集团宁波有限公司,陕西延长石油物资集团江苏有限公司,7136797.4,企业,91321102MA1MX93H15
2024,2,Customer,物产中大化工集团有限公司,青岛中谷顺贸易有限公司,1769893.54,企业,9137020239650778XY
2024,2,Customer,物产中大化工集团有限公司,青岛北橡国际贸易有限公司,373500,企业,91370214MABU8DGH4R
2024,2,Customer,舟山聚能能源有限公司,青岛华泰达橡胶有限公司,5019840,企业,91370220MACJUEURXW
2024,2,Supplier,物产中大化工集团有限公司,上海久一国际贸易有限公司,20726030,企业,91310000MAD8M4PWXW
2024,2,Supplier,物产中大化工集团有限公司,上海楷烨粮油贸易有限公司,13493586.2,企业,91310115MA1H8UXY8B
2024,2,Supplier,物产中大嘉悦（浙江）能源有限公司,上海纺投贸易有限公司,734570,企业,91310000MA1K380B52
2024,2,Supplier,浙江物产氯碱化工有限公司,上海重工实业投资有限公司,4909850,企业,9131000079273890XA
2024,2,Supplier,物产化工（浙江自贸区）有限公司,上海锦燧国际贸易有限公司,2399040,企业,91310230MA1K0C4C32
2024,2,Supplier,欧泰汇能（东营）供应链有限公司,东台磊达钢帘线有限公司,3421109.3,企业,913209816632761472
2024,2,Supplier,物产中大欧泰有限公司,东台磊达钢帘线有限公司,836881.45,企业,913209816632761472
2024,2,Supplier,舟山聚能能源有限公司,东台磊达钢帘线有限公司,1269570.7,企业,913209816632761472
2024,2,Supplier,宁波凯优国际贸易有限公司,东莞市百安石化仓储有限公司,189179.28,企业,91441900774014748R
2024,2,Supplier,浙江物产化工集团宁波有限公司,东莞市百安石化仓储有限公司,550351.66,企业,91441900774014748R
2024,2,Supplier,物产中大新材料科技发展（浙江）有限公司,东莞市百安石化仓储有限公司,172800,企业,91441900774014748R
2024,2,Supplier,物产中大化工集团有限公司,中储粮油脂（天津）有限公司,3762645.12,\N,\N
2024,2,Supplier,浙江物产化工集团宁波有限公司,中基石化有限公司,3705000,企业,91330212MA2AJ20C70
2024,2,Supplier,物产中大（海南）发展有限公司,中基石化有限公司,406250,企业,91330212MA2AJ20C70
2024,2,Supplier,物产化工（浙江自贸区）有限公司,中基石化有限公司,4634000,企业,91330212MA2AJ20C70
2024,2,Supplier,浙江物产化工集团宁波有限公司,中海壳牌石油化工有限公司,50870732.48,企业,914413007109397255
2024,2,Supplier,物产中大新材料科技发展（浙江）有限公司,中海油广东销售有限公司,10943367.68,企业,91440101591510976M
2024,2,Supplier,物产中大乾睿能源化工（浙江）有限公司,中海油销售湖北有限公司,1332000,企业,91420000591479374E
2024,2,Supplier,浙江物产化工集团宁波有限公司,中石化湖南石油化工有限公司,798800,企业,91430603MA4R4PT70H
2024,2,Supplier,物产中大化工集团有限公司,中石化（香港）海南石油有限公司,2451893.89,企业,91460300557374018R
2024,2,Supplier,物产中大化工集团有限公司,中粮东海粮油工业（张家港）有限公司,22907662.21,企业,913205926082583175
2024,2,Supplier,物产化工（浙江自贸区）有限公司,中粮东海粮油工业（张家港）有限公司,1644240,企业,913205926082583175
2024,2,Supplier,物产中大化工集团有限公司,乌苏市东峰棉业有限责任公司,12432252.82,企业,91654202399606775Y
2024,2,Supplier,浙江物产化工集团宁波有限公司,云南磷化集团海口磷业有限公司,4349008.35,企业,915300003253086878
2024,2,Supplier,舟山聚能能源有限公司,五指山川丰工贸有限公司,2503872,\N,\N
2024,2,Supplier,浙江物产化工集团宁波有限公司,信诺立兴（黄骅市）集团股份有限公司,3976000,\N,\N
2024,2,Supplier,物产中大乾睿能源化工（浙江）有限公司,华泰长城国际贸易有限公司,9229000,企业,91310000301465100N
2024,2,Supplier,物产中大嘉悦（浙江）能源有限公司,南通化工轻工股份有限公司,9362000,企业,913206001382908562
2024,2,Supplier,物产中大欧泰有限公司,南通化工轻工股份有限公司,14320000,企业,913206001382908562
2024,2,Supplier,物产中大（海南）发展有限公司,南通化工轻工股份有限公司,24218890,企业,913206001382908562
2024,2,Supplier,物产中大化工集团有限公司,厦门建发物产有限公司,23731060.81,企业,91350200581258869B
2024,2,Supplier,宁波凯优国际贸易有限公司,唐山旭阳化工有限公司,23462600,企业,911302006799397935
2024,2,Supplier,物产中大（海南）发展有限公司,嘉兴汇利丰贸易有限公司,227327786.78,企业,91330400095168307U
2024,2,Supplier,物产中大化工集团有限公司,国家能源集团宁夏煤业有限责任公司,1720620,企业,91640000735972927P
2024,2,Supplier,物产中大欧泰（海南）国际贸易有限公司,国家能源集团宁夏煤业有限责任公司,1003748,企业,91640000735972927P
2024,2,Supplier,物产中大乾睿能源化工（浙江）有限公司,国泰君安风险管理有限公司,4623000,企业,913101153231376692
2024,2,Supplier,物产中大嘉悦（浙江）能源有限公司,国泰君安风险管理有限公司,11796330,企业,913101153231376692
2024,2,Supplier,浙江物产化工集团宁波有限公司,宁波万华科技投资有限公司,27795262.37,\N,\N
2024,2,Supplier,浙江物产化工集团宁波有限公司,宁波宁云石化有限公司,18600000,企业,91330206MA2GW7X33A
2024,2,Supplier,物产中大化工集团有限公司,宁波宏路供应链管理有限公司,112311764.5,企业,91330205MA2GR2PT49
2024,2,Supplier,物产中大乾睿能源化工（浙江）有限公司,宁波杉杉能化有限公司,326862.9,企业,91330201316904321G
